000780平庄能源2012年年度报告.(2480k).PDF,http://static.cninfo.com.cn/finalpage/2013-04-20/62392910.PDF
600707彩虹股份2016年年度报告.(2384k).PDF,http://static.cninfo.com.cn/finalpage/2017-03-17/1203168358.PDF
600707彩虹股份2015年年度报告.(2506k).PDF,http://static.cninfo.com.cn/finalpage/2016-03-25/1202075111.PDF
600707彩虹股份2014年年度报告.(2577k).PDF,http://static.cninfo.com.cn/finalpage/2015-04-25/1200907571.PDF
600707彩虹股份2014年年度报告.(2550k).PDF,http://static.cninfo.com.cn/finalpage/2015-03-13/1200694251.PDF
600707ST彩虹2013年年度报告.(2466k).PDF,http://static.cninfo.com.cn/finalpage/2014-03-06/63642978.PDF
600707彩虹股份2012年年度报告.(2515k).PDF,http://static.cninfo.com.cn/finalpage/2013-03-29/62294369.PDF
600776东方通信2016年年度报告.(2429k).PDF,http://static.cninfo.com.cn/finalpage/2017-04-29/1203424521.PDF
600776东方通信2015年年度报告.(2397k).PDF,http://static.cninfo.com.cn/finalpage/2016-04-19/1202195651.PDF
600776东方通信2014年年度报告.(2488k).PDF,http://static.cninfo.com.cn/finalpage/2015-04-28/1200919369.PDF
600776东方通信2013年年度报告.(5222k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-22/63886378.PDF
600776东方通信2012年年度报告.(3294k).PDF,http://static.cninfo.com.cn/finalpage/2013-04-02/62312725.PDF
600785新华百货2016年年度报告.(2376k).PDF,http://static.cninfo.com.cn/finalpage/2017-02-18/1203091508.PDF
600785新华百货2015年年度报告(修订版).(2544k).PDF,http://static.cninfo.com.cn/finalpage/2016-03-11/1202037198.PDF
600785新华百货2015年年度报告.(3328k).PDF,http://static.cninfo.com.cn/finalpage/2016-02-04/1201970791.PDF
600785新华百货2014年年度报告.(2527k).PDF,http://static.cninfo.com.cn/finalpage/2015-03-27/1200750114.PDF
600785新华百货2013年年度报告.(1909k).PDF,http://static.cninfo.com.cn/finalpage/2014-02-21/63592085.PDF
600785新华百货2012年年度报告.(1775k).PDF,http://static.cninfo.com.cn/finalpage/2013-04-26/62430126.PDF
600809山西汾酒2016年年度报告.(2324k).PDF,http://static.cninfo.com.cn/finalpage/2017-04-28/1203418346.PDF
600809山西汾酒2015年年度报告.(2246k).PDF,http://static.cninfo.com.cn/finalpage/2016-04-26/1202240193.PDF
600809山西汾酒2014年年度报告.(2103k).PDF,http://static.cninfo.com.cn/finalpage/2015-03-31/1200765959.PDF
600809山西汾酒2013年年度报告.(1454k).PDF,http://static.cninfo.com.cn/finalpage/2014-03-25/63717818.PDF
600809山西汾酒2012年年度报告.(4464k).PDF,http://static.cninfo.com.cn/finalpage/2013-04-09/62335282.PDF
600069银鸽投资2016年年度报告.(2660k).PDF,http://static.cninfo.com.cn/finalpage/2017-04-19/1203324093.PDF
600069ST银鸽2015年年度报告.(2538k).PDF,http://static.cninfo.com.cn/finalpage/2016-03-30/1202104575.PDF
600069银鸽投资2014年年度报告.(2404k).PDF,http://static.cninfo.com.cn/finalpage/2015-03-21/1200724952.PDF
600069银鸽投资2013年年度报告.(4459k).PDF,http://static.cninfo.com.cn/finalpage/2014-03-29/63752716.PDF
600069银鸽投资2012年年度报告(修订版).(3467k).PDF,http://static.cninfo.com.cn/finalpage/2013-08-24/62986349.PDF
600069银鸽投资2012年年度报告(修订版).(3470k).PDF,http://static.cninfo.com.cn/finalpage/2013-06-05/62559504.PDF
600069银鸽投资2011年年度报告(修订版).(3549k).PDF,http://static.cninfo.com.cn/finalpage/2013-03-30/62303501.PDF
600069银鸽投资2012年年度报告.(3466k).PDF,http://static.cninfo.com.cn/finalpage/2013-03-20/62231868.PDF
000564供销大集2016年年度报告.(4577k).PDF,http://static.cninfo.com.cn/finalpage/2017-04-29/1203427127.PDF
000564西安民生2015年年度报告.(1059k).PDF,http://static.cninfo.com.cn/finalpage/2016-04-30/1202282421.PDF
000564西安民生2014年年度报告.(1197k).PDF,http://static.cninfo.com.cn/finalpage/2015-04-28/1200922112.PDF
000564西安民生2013年年度报告.(1246k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-29/63943137.PDF
000564西安民生2012年年度报告.(1635k).PDF,http://static.cninfo.com.cn/finalpage/2013-04-23/62407477.PDF
600483福能股份2016年年度报告.(3057k).PDF,http://static.cninfo.com.cn/finalpage/2017-03-30/1203224706.PDF
600483福能股份2015年年度报告.(2862k).PDF,http://static.cninfo.com.cn/finalpage/2016-03-31/1202114536.PDF
600483福能股份2014年年度报告.(2834k).PDF,http://static.cninfo.com.cn/finalpage/2015-03-26/1200740883.PDF
600483福建南纺2013年年度报告.(1631k).PDF,http://static.cninfo.com.cn/finalpage/2014-03-21/63702653.PDF
600483福建南纺2012年年度报告.(1694k).PDF,http://static.cninfo.com.cn/finalpage/2013-03-26/62270526.PDF
000509华塑控股2016年年度报告(更新后).(2590k).PDF,http://static.cninfo.com.cn/finalpage/2017-03-25/1203195332.PDF
000509华塑控股2015年年度报告.(2753k).PDF,http://static.cninfo.com.cn/finalpage/2016-04-16/1202187315.PDF
000509华塑控股2014年年度报告.(2594k).PDF,http://static.cninfo.com.cn/finalpage/2015-02-17/1200647042.PDF
000509ST华塑2013年年度报告(更新后).(855k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-17/63854961.PDF
000509SST华塑2012年年度报告.(2771k).PDF,http://static.cninfo.com.cn/finalpage/2013-04-26/62432119.PDF
600329中新药业2016年年度报告(修订版).(3716k).PDF,http://static.cninfo.com.cn/finalpage/2017-04-28/1203419436.PDF
600329中新药业2016年年度报告.(3603k).PDF,http://static.cninfo.com.cn/finalpage/2017-03-31/1203237004.PDF
600329中新药业2015年年度报告.(3227k).PDF,http://static.cninfo.com.cn/finalpage/2016-03-30/1202098708.PDF
600329中新药业2014年年度报告.(4404k).PDF,http://static.cninfo.com.cn/finalpage/2015-03-31/1200770232.PDF
600329中新药业2013年年度报告.(6701k).PDF,http://static.cninfo.com.cn/finalpage/2014-03-31/63759162.PDF
600329中新药业2012年年度报告.(7129k).PDF,http://static.cninfo.com.cn/finalpage/2013-03-30/62303627.PDF
600234ST山水2016年年度报告.(2581k).PDF,http://static.cninfo.com.cn/finalpage/2017-03-18/1203174183.PDF
600234山水文化2015年年度报告.(2802k).PDF,http://static.cninfo.com.cn/finalpage/2016-04-29/1202268323.PDF
600234山水文化2014年年度报告.(3430k).PDF,http://static.cninfo.com.cn/finalpage/2015-04-30/1200948977.PDF
600234ST山水2013年年度报告.(2347k).PDF,http://static.cninfo.com.cn/finalpage/2014-04-12/63829193.PDF
600234ST天龙2012年年度报告.(2379k).PDF,http://static.cninfo.com.cn/finalpage/2013-04-26/62431616.PDF
600843上工申贝2016年年度报告.(2524k).PDF,http://static.cninfo.com.cn/finalpage/2017-04-06/1203255292.PDF
600843上工申贝2016年年度报告(英文版).(2032k).PDF,http://static.cninfo.com.cn/finalpage/2017-04-06/1203255284.PDF
